image,class,x,y,w,h,fpath
2015_00436.JPEG,People,447,85,25,51,./ExDark/Bicycle
2015_00436.JPEG,People,428,82,19,65,./ExDark/Bicycle
2015_00436.JPEG,People,402,82,24,58,./ExDark/Bicycle
2015_00436.JPEG,People,379,81,22,57,./ExDark/Bicycle
2015_00436.JPEG,People,356,78,22,62,./ExDark/Bicycle
2015_00436.JPEG,People,287,76,67,59,./ExDark/Bicycle
2015_00436.JPEG,People,243,86,25,57,./ExDark/Bicycle
2015_00436.JPEG,People,218,82,25,62,./ExDark/Bicycle
2015_00436.JPEG,People,188,94,28,57,./ExDark/Bicycle
2015_00436.JPEG,People,112,78,70,59,./ExDark/Bicycle
2015_00436.JPEG,People,36,76,72,48,./ExDark/Bicycle
2015_00437.JPEG,Bicycle,227,257,75,65,./ExDark/Bicycle
2015_00437.JPEG,Bicycle,317,250,70,52,./ExDark/Bicycle
2015_00437.JPEG,Bicycle,393,255,109,75,./ExDark/Bicycle
2015_00438.JPEG,Bicycle,452,223,45,60,./ExDark/Bicycle
2015_00438.JPEG,People,386,194,12,33,./ExDark/Bicycle
2015_00438.JPEG,Car,403,198,28,35,./ExDark/Bicycle
2015_00438.JPEG,Car,424,197,46,47,./ExDark/Bicycle
2015_00439.JPEG,Bicycle,288,215,87,133,./ExDark/Bicycle
2015_00440.JPEG,Bicycle,78,258,296,238,./ExDark/Bicycle
2015_00440.JPEG,Bicycle,101,207,148,96,./ExDark/Bicycle
2015_00440.JPEG,Bicycle,15,207,60,117,./ExDark/Bicycle
2015_00440.JPEG,Bicycle,78,184,62,42,./ExDark/Bicycle
2015_00440.JPEG,Bicycle,2,196,21,60,./ExDark/Bicycle
2015_00440.JPEG,People,5,145,36,112,./ExDark/Bicycle
2015_00440.JPEG,People,89,150,27,65,./ExDark/Bicycle
2015_00440.JPEG,People,17,142,64,152,./ExDark/Bicycle
2015_00440.JPEG,People,122,137,73,135,./ExDark/Bicycle
2015_00440.JPEG,People,139,77,230,400,./ExDark/Bicycle
2015_00441.JPEG,Bicycle,300,179,72,211,./ExDark/Bicycle
2015_00441.JPEG,People,239,162,14,27,./ExDark/Bicycle
2015_00441.JPEG,People,270,162,23,31,./ExDark/Bicycle
2015_00441.JPEG,People,302,166,20,27,./ExDark/Bicycle
2015_00441.JPEG,People,198,187,85,214,./ExDark/Bicycle
2015_00442.JPEG,Bicycle,60,381,167,117,./ExDark/Bicycle
2015_00442.JPEG,People,29,208,19,56,./ExDark/Bicycle
2015_00443.JPEG,Bicycle,172,171,90,162,./ExDark/Bicycle
2015_00443.JPEG,People,122,130,30,74,./ExDark/Bicycle
2015_00443.JPEG,People,408,141,51,87,./ExDark/Bicycle
2015_00444.jpg,Bicycle,84,76,157,83,./ExDark/Bicycle
2015_00444.jpg,Bicycle,1,50,88,107,./ExDark/Bicycle
2015_00444.jpg,Bicycle,193,32,120,153,./ExDark/Bicycle
2015_00445.JPEG,Bicycle,60,183,120,150,./ExDark/Bicycle
2015_00445.JPEG,Motorbike,353,164,45,63,./ExDark/Bicycle
2015_00445.JPEG,Motorbike,372,171,121,125,./ExDark/Bicycle
2015_00445.JPEG,Motorbike,246,165,103,74,./ExDark/Bicycle
2015_00445.JPEG,People,58,120,105,193,./ExDark/Bicycle
2015_00445.JPEG,People,163,125,14,30,./ExDark/Bicycle
2015_00445.JPEG,People,278,129,48,72,./ExDark/Bicycle
2015_00445.JPEG,People,232,160,70,116,./ExDark/Bicycle
2015_00445.JPEG,People,376,136,67,68,./ExDark/Bicycle
2015_00445.JPEG,People,415,135,75,182,./ExDark/Bicycle
2015_00445.JPEG,Car,45,128,35,24,./ExDark/Bicycle
2015_00445.JPEG,Car,15,126,25,21,./ExDark/Bicycle
2015_00446.jpg,Bicycle,303,160,71,107,./ExDark/Bicycle
2015_00446.jpg,Bicycle,80,190,164,237,./ExDark/Bicycle
2015_00446.jpg,Bicycle,240,170,51,94,./ExDark/Bicycle
2015_00446.jpg,People,317,114,54,135,./ExDark/Bicycle
2015_00446.jpg,People,255,118,50,139,./ExDark/Bicycle
2015_00446.jpg,People,111,71,150,304,./ExDark/Bicycle
2015_00447.jpg,Bicycle,190,221,332,347,./ExDark/Bicycle
2015_00447.jpg,People,571,357,278,217,./ExDark/Bicycle
2015_00448.jpg,Bicycle,166,364,373,336,./ExDark/Bicycle
2015_00448.jpg,People,440,186,271,557,./ExDark/Bicycle
2015_00449.JPG,Bicycle,597,778,334,250,./ExDark/Bicycle
2015_00449.JPG,People,701,668,177,296,./ExDark/Bicycle
2015_00450.jpg,Bicycle,360,188,235,305,./ExDark/Bicycle
2015_00450.jpg,Bicycle,192,190,75,123,./ExDark/Bicycle
2015_00450.jpg,People,377,21,217,406,./ExDark/Bicycle
2015_00451.JPG,Bicycle,1097,859,635,872,./ExDark/Bicycle
2015_00451.JPG,Car,1277,804,901,409,./ExDark/Bicycle
2015_00451.JPG,Car,151,755,1424,603,./ExDark/Bicycle
2015_00451.JPG,Car,1814,804,620,301,./ExDark/Bicycle
2015_00452.JPG,Bicycle,1218,753,565,754,./ExDark/Bicycle
2015_00452.JPG,Car,938,686,447,170,./ExDark/Bicycle
2015_00452.JPG,People,432,1233,211,426,./ExDark/Bicycle
2015_00452.JPG,Bicycle,2611,734,572,845,./ExDark/Bicycle
2015_00453.JPG,Bicycle,1419,786,638,726,./ExDark/Bicycle
2015_00453.JPG,Bicycle,983,728,648,492,./ExDark/Bicycle
2015_00453.JPG,Car,1118,585,225,211,./ExDark/Bicycle
2015_00453.JPG,Car,1551,616,281,166,./ExDark/Bicycle
2015_00453.JPG,Car,1766,620,326,204,./ExDark/Bicycle
2015_00453.JPG,People,2383,578,104,225,./ExDark/Bicycle
2015_00453.JPG,People,2497,561,97,253,./ExDark/Bicycle
2015_00454.JPG,Bicycle,1846,851,461,711,./ExDark/Bicycle
2015_00454.JPG,People,1260,807,94,319,./ExDark/Bicycle
2015_00454.JPG,People,1364,793,125,308,./ExDark/Bicycle
2015_00454.JPG,Car,103,901,374,218,./ExDark/Bicycle
2015_00454.JPG,Car,460,869,312,229,./ExDark/Bicycle
2015_00455.JPG,Bicycle,1188,763,661,1089,./ExDark/Bicycle
2015_00455.JPG,Car,1714,682,890,360,./ExDark/Bicycle
2015_00455.JPG,Car,363,609,1656,641,./ExDark/Bicycle
2015_00455.JPG,Car,44,651,904,735,./ExDark/Bicycle
2015_00456.JPG,Bicycle,1405,655,524,915,./ExDark/Bicycle
2015_00456.JPG,People,457,438,117,283,./ExDark/Bicycle
2015_00456.JPG,People,150,483,99,312,./ExDark/Bicycle
2015_00457.JPG,Bicycle,938,745,764,756,./ExDark/Bicycle
2015_00457.JPG,Motorbike,854,613,143,133,./ExDark/Bicycle
2015_00457.JPG,Car,995,579,291,166,./ExDark/Bicycle
2015_00457.JPG,Cat,1189,579,330,182,./ExDark/Bicycle
2015_00457.JPG,Cat,98,1340,213,252,./ExDark/Bicycle
2015_00457.JPG,People,407,1091,369,694,./ExDark/Bicycle
2015_00458.JPG,Bicycle,901,962,948,829,./ExDark/Bicycle
2015_00458.JPG,Car,1231,846,140,133,./ExDark/Bicycle
2015_00458.JPG,Car,1486,833,353,179,./ExDark/Bicycle
2015_00458.JPG,Car,1779,813,335,249,./ExDark/Bicycle
2015_00459.JPG,Bicycle,810,894,519,1124,./ExDark/Bicycle
2015_00459.JPG,People,971,768,109,234,./ExDark/Bicycle
2015_00459.JPG,People,831,820,81,229,./ExDark/Bicycle
2015_00460.JPG,Bicycle,858,942,688,724,./ExDark/Bicycle
2015_00460.JPG,Car,2161,774,281,223,./ExDark/Bicycle
2015_00461.jpg,Bicycle,246,512,213,144,./ExDark/Bicycle
2015_00461.jpg,Car,587,492,36,32,./ExDark/Bicycle
2015_00461.jpg,People,315,469,91,166,./ExDark/Bicycle
2015_00462.jpg,Bicycle,1528,1075,285,441,./ExDark/Bicycle
2015_00462.jpg,People,1006,857,146,104,./ExDark/Bicycle
2015_00462.jpg,Car,934,900,217,141,./ExDark/Bicycle
2015_00462.jpg,Car,1186,880,111,91,./ExDark/Bicycle
2015_00462.jpg,Car,1330,887,189,143,./ExDark/Bicycle
2015_00462.jpg,People,1591,872,59,98,./ExDark/Bicycle
2015_00462.jpg,People,1721,872,48,96,./ExDark/Bicycle
2015_00462.jpg,People,1547,857,257,580,./ExDark/Bicycle
2015_00463.jpg,Bicycle,268,160,73,88,./ExDark/Bicycle
2015_00463.jpg,Bicycle,171,178,33,42,./ExDark/Bicycle
2015_00463.jpg,Bicycle,125,180,25,36,./ExDark/Bicycle
2015_00463.jpg,People,176,162,20,46,./ExDark/Bicycle
2015_00463.jpg,People,277,118,58,107,./ExDark/Bicycle
2015_00463.jpg,People,130,161,20,48,./ExDark/Bicycle
2015_00464.jpg,Bicycle,199,144,82,95,./ExDark/Bicycle
2015_00464.jpg,Car,291,115,43,26,./ExDark/Bicycle
2015_00464.jpg,Car,335,112,35,29,./ExDark/Bicycle
2015_00464.jpg,People,219,94,60,124,./ExDark/Bicycle
2015_00464.jpg,People,382,95,37,125,./ExDark/Bicycle
2015_00465.jpeg,Bicycle,197,194,274,211,./ExDark/Bicycle
2015_00465.jpeg,Bicycle,460,167,174,130,./ExDark/Bicycle
2015_00465.jpeg,People,271,61,165,306,./ExDark/Bicycle
2015_00465.jpeg,People,490,73,133,218,./ExDark/Bicycle
2015_00466.jpg,Bicycle,155,233,111,183,./ExDark/Bicycle
2015_00466.jpg,Bicycle,254,216,93,91,./ExDark/Bicycle
2015_00466.jpg,People,32,140,54,96,./ExDark/Bicycle
2015_00466.jpg,People,116,173,132,249,./ExDark/Bicycle
2015_00466.jpg,People,258,178,34,71,./ExDark/Bicycle
2015_00466.jpg,People,285,173,28,129,./ExDark/Bicycle
2015_00466.jpg,People,312,189,27,65,./ExDark/Bicycle
2015_00466.jpg,People,362,176,35,48,./ExDark/Bicycle
2015_00467.jpg,Bicycle,873,515,490,425,./ExDark/Bicycle
2015_00467.jpg,Bicycle,148,537,675,552,./ExDark/Bicycle
2015_00467.jpg,People,81,119,377,922,./ExDark/Bicycle
2015_00467.jpg,People,1100,247,236,674,./ExDark/Bicycle
2015_00468.jpg,Bicycle,29,21,865,602,./ExDark/Bicycle
2015_00468.jpg,People,295,5,364,641,./ExDark/Bicycle
2015_00469.jpg,Bicycle,457,203,116,194,./ExDark/Bicycle
2015_00469.jpg,Bicycle,49,256,177,170,./ExDark/Bicycle
2015_00469.jpg,People,222,127,118,205,./ExDark/Bicycle
2015_00469.jpg,People,56,104,156,308,./ExDark/Bicycle
2015_00469.jpg,People,481,104,92,253,./ExDark/Bicycle
2015_00470.jpg,Bicycle,214,201,99,155,./ExDark/Bicycle
2015_00470.jpg,Bicycle,332,206,104,140,./ExDark/Bicycle
2015_00470.jpg,Bicycle,412,222,162,206,./ExDark/Bicycle
2015_00470.jpg,Bicycle,8,232,145,197,./ExDark/Bicycle
2015_00470.jpg,People,12,122,144,303,./ExDark/Bicycle
2015_00470.jpg,People,237,141,67,157,./ExDark/Bicycle
2015_00470.jpg,People,344,135,79,202,./ExDark/Bicycle
2015_00470.jpg,People,468,134,64,95,./ExDark/Bicycle
2015_00470.jpg,People,461,113,114,301,./ExDark/Bicycle
2015_00471.jpg,Bicycle,293,296,110,133,./ExDark/Bicycle
2015_00471.jpg,Bicycle,197,276,66,87,./ExDark/Bicycle
2015_00471.jpg,Bicycle,246,277,38,61,./ExDark/Bicycle
2015_00471.jpg,People,254,247,27,57,./ExDark/Bicycle
2015_00471.jpg,People,213,234,41,96,./ExDark/Bicycle
2015_00471.jpg,People,300,233,89,143,./ExDark/Bicycle
2015_00472.jpg,Bicycle,219,310,146,167,./ExDark/Bicycle
2015_00472.jpg,Bicycle,343,303,108,165,./ExDark/Bicycle
2015_00472.jpg,People,10,231,35,61,./ExDark/Bicycle
2015_00472.jpg,People,237,218,122,214,./ExDark/Bicycle
2015_00472.jpg,People,354,241,87,183,./ExDark/Bicycle
2015_00473.jpg,Bicycle,97,339,140,141,./ExDark/Bicycle
2015_00473.jpg,Bicycle,420,307,89,62,./ExDark/Bicycle
2015_00473.jpg,Bicycle,518,310,60,48,./ExDark/Bicycle
2015_00473.jpg,People,92,273,122,199,./ExDark/Bicycle
2015_00473.jpg,People,435,286,35,47,./ExDark/Bicycle
2015_00473.jpg,People,475,294,24,58,./ExDark/Bicycle
2015_00473.jpg,People,514,282,36,70,./ExDark/Bicycle
2015_00474.jpg,Bicycle,192,311,175,165,./ExDark/Bicycle
2015_00474.jpg,Bicycle,407,300,186,140,./ExDark/Bicycle
2015_00474.jpg,People,205,222,122,239,./ExDark/Bicycle
2015_00474.jpg,People,411,244,96,190,./ExDark/Bicycle
2015_00475.jpg,Bicycle,228,315,581,380,./ExDark/Bicycle
2015_00476.jpg,Bicycle,285,476,746,418,./ExDark/Bicycle
2015_00476.jpg,People,341,257,303,564,./ExDark/Bicycle
2015_00476.jpg,People,647,226,296,633,./ExDark/Bicycle
2015_00476.jpg,Bicycle,11,621,183,166,./ExDark/Bicycle
2015_00477.jpg,Bicycle,343,360,413,377,./ExDark/Bicycle
2015_00477.jpg,Car,852,283,150,107,./ExDark/Bicycle
2015_00477.jpg,People,499,187,182,439,./ExDark/Bicycle
2015_00478.jpg,Bicycle,63,522,356,214,./ExDark/Bicycle
2015_00479.jpg,Bicycle,281,234,501,390,./ExDark/Bicycle
2015_00479.jpg,Car,7,278,172,107,./ExDark/Bicycle
2015_00479.jpg,Car,164,291,153,119,./ExDark/Bicycle
2015_00479.jpg,Car,268,291,289,132,./ExDark/Bicycle
2015_00480.jpg,Bicycle,111,339,434,468,./ExDark/Bicycle
2015_00480.jpg,People,153,175,297,618,./ExDark/Bicycle
2015_00481.jpg,Bicycle,294,88,383,487,./ExDark/Bicycle
2015_00482.jpg,Bicycle,335,14,511,745,./ExDark/Bicycle
2015_00482.jpg,Bicycle,23,322,189,344,./ExDark/Bicycle
2015_00482.jpg,Car,292,361,46,34,./ExDark/Bicycle
2015_00482.jpg,People,199,343,92,90,./ExDark/Bicycle
2015_00483.jpg,Bicycle,84,107,182,352,./ExDark/Bicycle
2015_00483.jpg,Bicycle,275,182,88,125,./ExDark/Bicycle
2015_00484.jpg,Bicycle,157,361,157,141,./ExDark/Bicycle
2015_00484.jpg,People,787,307,60,147,./ExDark/Bicycle
2015_00485.jpg,Bicycle,39,377,280,190,./ExDark/Bicycle
2015_00485.jpg,Car,192,323,48,37,./ExDark/Bicycle
2015_00485.jpg,Chair,337,349,36,39,./ExDark/Bicycle
2015_00486.jpg,Bicycle,33,259,214,278,./ExDark/Bicycle
2015_00486.jpg,Bicycle,838,259,183,299,./ExDark/Bicycle
2015_00486.jpg,Bicycle,581,235,74,89,./ExDark/Bicycle
2015_00487.jpg,Bicycle,42,67,255,213,./ExDark/Bicycle
2015_00487.jpg,Chair,275,148,146,233,./ExDark/Bicycle
2015_00488.jpg,Bicycle,176,204,166,262,./ExDark/Bicycle
2015_00488.jpg,Bicycle,430,213,174,217,./ExDark/Bicycle
2015_00488.jpg,Bicycle,682,228,144,218,./ExDark/Bicycle
2015_00489.jpg,Bicycle,253,687,511,336,./ExDark/Bicycle
2015_00490.jpg,Bicycle,183,359,100,86,./ExDark/Bicycle
2015_00490.jpg,Car,385,335,103,71,./ExDark/Bicycle
2015_00490.jpg,People,360,338,50,72,./ExDark/Bicycle
2015_00490.jpg,People,489,331,41,91,./ExDark/Bicycle
2015_00490.jpg,People,209,326,54,103,./ExDark/Bicycle
2015_00491.jpg,Bicycle,106,245,84,92,./ExDark/Bicycle
2015_00491.jpg,Motorbike,29,130,50,42,./ExDark/Bicycle
2015_00491.jpg,Motorbike,88,147,40,51,./ExDark/Bicycle
2015_00491.jpg,Car,83,111,65,40,./ExDark/Bicycle
2015_00492.jpg,Bicycle,181,313,225,350,./ExDark/Bicycle
2015_00493.jpg,Bicycle,28,471,648,429,./ExDark/Bicycle
2015_00494.jpg,Bicycle,5,725,324,292,./ExDark/Bicycle
2015_00495.jpg,Bicycle,151,96,150,149,./ExDark/Bicycle
2015_00496.jpg,Bicycle,101,357,291,578,./ExDark/Bicycle
2015_00497.jpg,Bicycle,212,48,467,305,./ExDark/Bicycle
2015_00498.jpg,Bicycle,151,691,412,268,./ExDark/Bicycle
2015_00498.jpg,Bicycle,254,604,38,51,./ExDark/Bicycle
2015_00498.jpg,Bicycle,458,595,72,38,./ExDark/Bicycle
2015_00499.jpg,Bicycle,87,310,472,296,./ExDark/Bicycle
2015_00499.jpg,Bicycle,447,274,366,229,./ExDark/Bicycle
2015_00499.jpg,Car,73,145,298,180,./ExDark/Bicycle
2015_00499.jpg,People,3,96,216,493,./ExDark/Bicycle
2015_00499.jpg,People,573,106,179,411,./ExDark/Bicycle
2015_00500.jpg,Bicycle,315,190,257,162,./ExDark/Bicycle
2015_00500.jpg,People,381,91,116,253,./ExDark/Bicycle
2015_00501.jpg,Bicycle,152,243,584,398,./ExDark/Bicycle
2015_00501.jpg,People,284,200,147,195,./ExDark/Bicycle
2015_00501.jpg,People,661,198,77,124,./ExDark/Bicycle
2015_00502.jpg,Bicycle,317,245,170,160,./ExDark/Bicycle
2015_00503.png,Bicycle,151,86,192,459,./ExDark/Bicycle
2015_00504.png,Bicycle,131,104,230,454,./ExDark/Bicycle
2015_00505.png,Bicycle,92,132,399,264,./ExDark/Bicycle
2015_00506.png,Bicycle,98,70,424,360,./ExDark/Bicycle
2015_00507.png,Bicycle,95,64,414,366,./ExDark/Bicycle
2015_00508.jpg,Bicycle,111,131,431,272,./ExDark/Bicycle
2015_00508.jpg,Bicycle,424,63,217,127,./ExDark/Bicycle
2015_00508.jpg,Bicycle,3,278,353,198,./ExDark/Bicycle
2015_00508.jpg,Bicycle,264,109,265,157,./ExDark/Bicycle
2015_00509.jpg,Bicycle,106,84,434,362,./ExDark/Bicycle
2015_00509.jpg,Bicycle,4,41,266,208,./ExDark/Bicycle
2015_00510.png,Bicycle,219,106,228,314,./ExDark/Bicycle
2015_00511.jpg,Bicycle,137,52,290,373,./ExDark/Bicycle
2015_00512.jpg,Bicycle,80,458,655,488,./ExDark/Bicycle
2015_00512.jpg,People,302,194,276,659,./ExDark/Bicycle
2015_00513.jpg,Bicycle,221,687,454,319,./ExDark/Bicycle
2015_00514.jpg,Bicycle,412,81,288,341,./ExDark/Bicycle
2015_00515.jpg,Bicycle,300,627,344,257,./ExDark/Bicycle
2015_00516.jpg,Bicycle,76,512,260,345,./ExDark/Bicycle
2015_00517.jpg,Bicycle,158,14,357,558,./ExDark/Bicycle
2015_00518.jpg,Bicycle,12,295,459,791,./ExDark/Bicycle
2015_00519.jpg,Bicycle,51,4,843,576,./ExDark/Bicycle
2015_00520.jpg,Bicycle,176,215,708,433,./ExDark/Bicycle
2015_00520.jpg,Car,70,303,127,99,./ExDark/Bicycle
2015_00520.jpg,Car,287,316,241,71,./ExDark/Bicycle
2015_00521.jpg,Bicycle,274,211,300,186,./ExDark/Bicycle
2015_00522.jpg,Bicycle,133,173,362,209,./ExDark/Bicycle
2015_00522.jpg,Car,9,53,177,80,./ExDark/Bicycle
2015_00522.jpg,People,228,16,180,369,./ExDark/Bicycle
2015_00523.jpg,Bicycle,142,171,624,393,./ExDark/Bicycle
2015_00524.jpg,Bicycle,202,21,239,535,./ExDark/Bicycle
2015_00524.jpg,Car,385,124,181,181,./ExDark/Bicycle
2015_00525.jpg,Bicycle,121,313,321,316,./ExDark/Bicycle
2015_00525.jpg,Bicycle,416,295,205,279,./ExDark/Bicycle
2015_00525.jpg,Bicycle,571,263,171,243,./ExDark/Bicycle
2015_00526.jpg,Bicycle,261,209,157,140,./ExDark/Bicycle
2015_00526.jpg,Bicycle,351,206,131,117,./ExDark/Bicycle
2015_00527.jpg,Bicycle,60,197,254,191,./ExDark/Bicycle
2015_00527.jpg,Bicycle,220,185,253,161,./ExDark/Bicycle
2015_00527.jpg,People,108,77,134,274,./ExDark/Bicycle
2015_00527.jpg,People,261,51,109,286,./ExDark/Bicycle
2015_00528.jpg,Bicycle,167,567,269,323,./ExDark/Bicycle
2015_00528.jpg,Chair,213,474,30,58,./ExDark/Bicycle
2015_00528.jpg,Chair,174,478,42,63,./ExDark/Bicycle
2015_00529.jpg,Bicycle,60,121,350,342,./ExDark/Bicycle
2015_00529.jpg,People,102,3,288,416,./ExDark/Bicycle
2015_00530.jpg,Bicycle,499,330,145,219,./ExDark/Bicycle
2015_00530.jpg,Bicycle,897,296,101,82,./ExDark/Bicycle
2015_00530.jpg,People,611,233,98,299,./ExDark/Bicycle
2015_00530.jpg,People,817,292,43,63,./ExDark/Bicycle
2015_00531.jpg,Bicycle,485,71,196,509,./ExDark/Bicycle
2015_00531.jpg,Motorbike,10,9,238,294,./ExDark/Bicycle
2015_00531.jpg,People,429,8,327,533,./ExDark/Bicycle
2015_00532.jpg,Bicycle,203,200,119,134,./ExDark/Bicycle
2015_00532.jpg,Bicycle,373,200,187,158,./ExDark/Bicycle
2015_00532.jpg,Bicycle,471,202,154,108,./ExDark/Bicycle
2015_00532.jpg,Bicycle,354,180,96,96,./ExDark/Bicycle
2015_00532.jpg,Bicycle,470,175,81,68,./ExDark/Bicycle
2015_00533.jpg,Bicycle,13,499,154,130,./ExDark/Bicycle
2015_00533.jpg,Chair,620,520,180,94,./ExDark/Bicycle
2015_00533.jpg,People,85,433,62,185,./ExDark/Bicycle
2015_00534.jpg,Bicycle,7,312,400,286,./ExDark/Bicycle
2015_00534.jpg,People,517,149,104,348,./ExDark/Bicycle
2015_00535.jpg,Bicycle,465,211,177,222,./ExDark/Bicycle
2015_00535.jpg,People,261,191,27,36,./ExDark/Bicycle
2015_00535.jpg,People,294,191,38,42,./ExDark/Bicycle
2015_00535.jpg,People,338,184,29,62,./ExDark/Bicycle
2015_00535.jpg,Car,90,206,246,100,./ExDark/Bicycle
2015_00535.jpg,Car,368,171,192,95,./ExDark/Bicycle
2015_00536.jpg,Bicycle,191,211,130,166,./ExDark/Bicycle
2015_00536.jpg,Bicycle,22,215,145,149,./ExDark/Bicycle
2015_00536.jpg,Car,134,181,58,32,./ExDark/Bicycle
2015_00536.jpg,Car,294,173,48,30,./ExDark/Bicycle
2015_00536.jpg,Car,360,168,50,36,./ExDark/Bicycle
2015_00536.jpg,Car,403,157,42,48,./ExDark/Bicycle
2015_00536.jpg,Car,427,152,70,52,./ExDark/Bicycle
2015_00536.jpg,Car,444,154,146,119,./ExDark/Bicycle
2015_00536.jpg,Motorbike,176,206,49,72,./ExDark/Bicycle
2015_00536.jpg,People,176,167,48,90,./ExDark/Bicycle
2015_00536.jpg,People,42,170,57,179,./ExDark/Bicycle
2015_00536.jpg,People,94,191,19,19,./ExDark/Bicycle
2015_00536.jpg,People,218,119,77,204,./ExDark/Bicycle
2015_00536.jpg,People,526,84,149,362,./ExDark/Bicycle
2015_00537.jpg,Bicycle,68,309,230,239,./ExDark/Bicycle
2015_00538.jpg,Bicycle,602,3,254,423,./ExDark/Bicycle
2015_00538.jpg,Bicycle,542,148,134,262,./ExDark/Bicycle
2015_00538.jpg,Car,241,262,74,100,./ExDark/Bicycle
2015_00538.jpg,Car,50,229,212,165,./ExDark/Bicycle
2015_00539.jpg,Bicycle,550,104,346,298,./ExDark/Bicycle
2015_00539.jpg,Bicycle,6,268,70,152,./ExDark/Bicycle
2015_00540.jpg,Bicycle,344,932,1090,750,./ExDark/Bicycle
2015_00540.jpg,People,623,579,607,1011,./ExDark/Bicycle
2015_00541.jpg,Bicycle,246,488,121,286,./ExDark/Bicycle
2015_00541.jpg,Bicycle,102,686,626,396,./ExDark/Bicycle
2015_00541.jpg,Bicycle,142,466,132,195,./ExDark/Bicycle
2015_00541.jpg,Bicycle,434,508,138,120,./ExDark/Bicycle
2015_00541.jpg,Bicycle,548,528,128,115,./ExDark/Bicycle
2015_00541.jpg,Bicycle,359,497,74,77,./ExDark/Bicycle
2015_00542.jpg,Bicycle,437,369,144,225,./ExDark/Bicycle
2015_00542.jpg,Bicycle,115,419,165,252,./ExDark/Bicycle
2015_00542.jpg,Bicycle,328,402,160,285,./ExDark/Bicycle
2015_00542.jpg,Bicycle,610,377,134,165,./ExDark/Bicycle
2015_00542.jpg,Bicycle,701,371,142,357,./ExDark/Bicycle
2015_00542.jpg,People,45,224,142,475,./ExDark/Bicycle
2015_00542.jpg,People,289,229,199,473,./ExDark/Bicycle
2015_00542.jpg,People,468,244,104,341,./ExDark/Bicycle
2015_00542.jpg,People,653,267,91,297,./ExDark/Bicycle
2015_00542.jpg,People,691,200,242,502,./ExDark/Bicycle
2015_00543.jpg,Bicycle,250,152,381,293,./ExDark/Bicycle
2015_00544.jpg,Bicycle,39,316,607,468,./ExDark/Bicycle
2015_00545.jpg,Bicycle,93,122,409,292,./ExDark/Bicycle
2015_00545.jpg,Bicycle,459,98,303,336,./ExDark/Bicycle
2015_00546.jpg,Bicycle,21,256,241,251,./ExDark/Bicycle
2015_00546.jpg,Bicycle,181,282,197,165,./ExDark/Bicycle
2015_00546.jpg,People,326,287,26,57,./ExDark/Bicycle
2015_00547.jpg,Bicycle,269,314,226,210,./ExDark/Bicycle
2015_00547.jpg,Bicycle,104,304,230,263,./ExDark/Bicycle
2015_00547.jpg,Bicycle,5,351,196,248,./ExDark/Bicycle
2015_00547.jpg,Bicycle,649,260,151,99,./ExDark/Bicycle
2015_00548.jpg,Bicycle,172,300,136,116,./ExDark/Bicycle
2015_00548.jpg,Car,4,191,62,108,./ExDark/Bicycle
2015_00549.jpg,Bicycle,373,427,112,241,./ExDark/Bicycle
2015_00549.jpg,Car,436,387,112,94,./ExDark/Bicycle
2015_00550.jpg,Bicycle,89,94,100,65,./ExDark/Bicycle
2015_00550.jpg,People,116,44,53,108,./ExDark/Bicycle
2015_00551.jpg,Bicycle,354,256,2237,2102,./ExDark/Bicycle
2015_00552.jpg,Bicycle,727,30,723,1086,./ExDark/Bicycle
2015_00553.jpg,Bicycle,638,455,301,265,./ExDark/Bicycle
2015_00554.jpg,Bicycle,146,1019,680,1118,./ExDark/Bicycle
2015_00554.jpg,Bicycle,1163,1005,571,1071,./ExDark/Bicycle
2015_00554.jpg,Bicycle,1910,994,946,1037,./ExDark/Bicycle
2015_00554.jpg,People,761,768,231,1032,./ExDark/Bicycle
2015_00554.jpg,People,589,602,224,563,./ExDark/Bicycle
2015_00554.jpg,People,71,316,818,1732,./ExDark/Bicycle
2015_00554.jpg,People,969,354,601,1739,./ExDark/Bicycle
2015_00554.jpg,People,1935,681,352,469,./ExDark/Bicycle
2015_00554.jpg,People,1528,650,628,1311,./ExDark/Bicycle
2015_00554.jpg,People,2135,581,594,1349,./ExDark/Bicycle
2015_00554.jpg,People,2667,385,552,1681,./ExDark/Bicycle
2015_00555.jpg,Bicycle,329,278,426,432,./ExDark/Bicycle
2015_00556.jpg,Bicycle,4,356,332,391,./ExDark/Bicycle
2015_00556.jpg,People,513,274,48,59,./ExDark/Bicycle
2015_00556.jpg,People,613,241,101,141,./ExDark/Bicycle
2015_00556.jpg,People,375,265,90,306,./ExDark/Bicycle
2015_00556.jpg,People,347,396,89,214,./ExDark/Bicycle
2015_00556.jpg,People,436,405,83,200,./ExDark/Bicycle
2015_00556.jpg,People,804,235,191,507,./ExDark/Bicycle
2015_00557.jpg,Bicycle,717,516,172,108,./ExDark/Bicycle
2015_00558.jpg,Bicycle,413,174,419,382,./ExDark/Bicycle
2015_00558.jpg,Bicycle,175,190,253,343,./ExDark/Bicycle
2015_00558.jpg,Bicycle,3,260,218,242,./ExDark/Bicycle
2015_00559.jpg,Bicycle,19,707,852,626,./ExDark/Bicycle
